,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2020,2030,2050,2099
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.235787808,3.243917928,3.312211707,3.345169037,3.438492996,3.488568137,3.591130409,3.650278439,3.762340602,3.813645247,3.847848343,3.892024242,3.848779528,3.770939044,3.690056263,3.550148917,3.401497361,3.313625612,3.216425927,3.154571583,3.119226243,3.092717238,3.066208233,3.043554276,2.972151243,2.882897452,2.80256904,2.731166007,2.686539112,2.668688353,2.69431547,2.69431547,2.69431547,2.676293293,2.655248954,2.600689044,2.537035816,2.482475906,2.437009314,2.409729359,2.400636041,2.391542722,2.382449404,2.384775208,2.357258571,2.302225297,2.23801981,2.181900074,2.089446681,2.006238627,1.928156609,1.853638479,1.797749882,1.763131902,1.74437518,1.745321206,1.754755375,1.783561334,1.793048363,1.802535391,1.802535391,1.759471836,1.7366922,1.75730762,1.949521166
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87061557,2.870419568,2.870223566,2.870027563,2.869831561,2.869635559,2.869439557,2.869243555,2.869047552,2.86885155,2.868655548,2.868459546,2.868263544,2.868067541,2.867871539,2.867675537,2.867479535,2.867283533,2.86708753,2.866891528,2.866695526,2.866499524,2.866303522,2.866107519,2.865911517,2.865715515,2.865519513,2.865323511,2.865127508,2.864931506,2.864735504,2.864539502,2.8643435,2.864147497,2.863951495,2.863755493,2.863559491,2.863363489,2.863167486,2.862971484,2.862775482,2.86257948,2.862383478,2.862187475,2.861991473,2.861795471,2.861599469,2.861403467,2.861207464,2.861011462,2.86081546,2.860619458,2.860423456,2.860227453,2.860031451,2.859835449,2.859639447,2.859443445,2.859247442,2.85905144,2.858855438,2.858659436,2.858463434,2.858267431,2.858071429,2.857875427,2.857679425,2.857483423,2.85728742,2.857091418,2.856895416,2.856699414,2.856503412,2.856307409,2.856111407,2.855915405,2.855719403,2.855523401,2.855327398,2.855131396,2.854935394,2.854739392,2.85454339,2.854347387,2.854151385,2.853955383,2.853759381,2.853563379,2.853367376,2.853171374,2.852975372,2.85277937,2.852583368,2.852387365,2.852191363,2.851995361,2.851799359,2.851603357,2.851407354,2.851211352,2.85101535,2.850819348,2.850623346,2.850427343,2.850231341,2.850035339,2.849839337,2.849643335,2.849447332,2.84925133,2.849055328,2.848859326,2.848663324,2.848467321,2.848271319,2.848075317,2.847879315,2.847683313,2.84748731,2.847291308,2.847095306,2.846899304,2.846703302,2.846507299,2.846311297,2.846115295,2.847095306,2.848075317,2.849055328,2.850035339,2.85101535,2.851995361,2.852975372,2.853955383,2.854935394,2.855915405,2.969771769,3.082925847,3.083983032,3.196423343,3.308072775,3.309206,3.42007174,3.530068958,3.53127699,3.640420118,3.748628012,3.749909521,3.857186842,3.963476674,4.068730671,4.057155335,4.135908444,4.224502087,4.317563275,4.415511443,4.518706828,4.627566036,4.842981686,4.96354644,5.174228842,5.293127359,5.411382949,5.599233644,5.683098868,5.749185257,5.849926148,5.84209975,5.796506965,5.72046787,5.621812794,5.440184996,5.325223375,5.21343763,5.10531685,4.962510784,4.874998894,4.757854743,4.692152261,4.583032441,4.51272847,4.402661922,4.301767586,4.234365398,4.141912005,4.040213273,3.958775647,3.837683686,3.716591725,3.586184998,3.455778271,3.325371544,3.216777885,3.09485919,2.991697217,2.897913605,2.804129993,2.729103103,2.663454575,2.622698894,2.566093882,2.528357207,2.500054701,2.481186364,2.471752195,2.471752195,2.471752195,2.476114406,2.466627377,2.438166292,2.409705207,2.097298046,1.894076238,1.693999968,1.882903382
Bangladesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.296844268,2.185703807,2.185703807,2.185703807,2.185703807,2.074127288,2.074127288,2.074127288,2.074127288,1.962198957,1.962198957,1.962198957,1.962198957,1.962198957,1.962198957,1.962198957,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.849993879,1.962198957,1.962198957,1.962198957,1.962198957,1.962198957,1.962198957,2.074127288,2.074127288,2.074127288,2.074127288,2.074127288,2.074127288,2.185703807,2.185703807,2.179440298,2.283680265,2.386794304,2.379895224,2.481505379,2.581880976,2.68098344,2.778759635,2.770609784,2.866731642,2.961470071,3.054796977,3.146692353,3.137326036,3.227457104,3.316112529,3.403261281,3.488884027,3.572971914,3.562143359,3.644378846,3.72504718,3.804118541,3.881576482,3.869631638,3.982867671,4.02740453,4.154609588,4.193620006,4.232630425,4.355356269,4.38191332,4.415109633,4.441666683,4.552749046,4.579848743,4.69099082,4.711716847,4.822736612,4.836817595,4.850898578,4.773894928,4.601008986,4.317563275,4.124040701,3.914071392,3.804917271,3.793936269,3.981915649,4.151561043,4.401675572,4.628812738,4.816630516,4.90571676,4.88487616,4.851630821,4.73481788,4.594642351,4.521185747,4.371006501,4.212923083,4.113433803,3.953066013,3.845546817,3.691074535,3.592349015,3.488568137,3.355034428,3.270041102,3.143295322,3.0697279,2.958567837,2.888746882,2.793608512,2.728193256,2.632006955,2.571373475,2.47417379,2.409852359,2.320598568,2.240270156,2.189694513,2.126616893,2.072550362,2.045996626,1.77912035,1.594374507,1.522588748,1.883911498
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.466191561,3.496600704,3.501547703,3.520072981,3.544732373,3.57587035,3.613755988,3.658728158,3.702485183,3.753641158,3.786242564,3.768754145,3.77311503,3.711260685,3.650480055,3.534450127,3.40056944,3.280036225,3.117836631,2.955637037,2.828022002,2.682528909,2.537035816,2.43063627,2.302225297,2.209636092,2.117182699,2.033974645,1.97473044,1.918841843,1.862953246,1.825694181,1.800645347,1.772510263,1.74437518,1.726452869,1.707584532,1.688716194,1.669847857,1.660413688,1.660229966,1.650742937,1.641255909,1.63176888,1.622281852,1.603307795,1.584333739,1.555872653,1.527411568,1.508437512,1.487174978,1.458575459,1.449042286,1.42997594,1.42997594,1.42997594,1.439509113,1.449042286,1.458575459,1.468108632,1.484284629,1.576794432,1.65950588,1.801142814,1.985092276
Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.523424786,3.496278426,3.469132067,3.441985707,3.414839348,3.387692988,3.360546629,3.333400269,3.30625391,3.27910755,3.251961191,3.224814831,3.197668472,3.170522112,3.143375753,3.116229393,3.089083034,3.061936674,3.045958724,3.029980773,3.014002823,3.089629538,3.073163381,3.146478505,3.217958468,3.200529725,3.269698476,3.251795576,3.318638508,3.300266454,3.364798976,3.427470277,3.408175275,3.468524304,3.448775838,3.506818232,3.486621753,3.542335237,3.596188184,3.575112875,3.626658028,3.605152082,3.654395008,3.632464489,3.679421988,3.724461555,3.701700786,3.685712777,3.603798782,3.582601977,3.499275786,3.472783849,3.442528559,3.35645439,3.321114292,3.233704837,3.193420539,3.149566113,3.059565419,3.010943529,2.919688738,2.944556207,2.93020329,2.953548642,2.975585307,2.960865898,2.981381302,2.966485854,2.985476658,2.9704102,2.987896268,2.232396597,2.293028923,2.325723363,2.378613532,2.403604594,2.424132966,2.463631604,2.47444491,2.500662542,2.555040376,2.556541258,2.49161894,2.47120748,2.439311743,2.384917248,2.328647081,2.276128258,2.230174289,2.191723008,2.146122139,2.133577169,2.108255593,2.081996182,2.053861098,2.011989505,1.98590816,1.965415674,1.950512048,1.926728709,1.923955108,1.926728709,1.932275913,1.937823117,1.940596718,1.935974049,1.935608422,1.909527077,1.870405059,1.819173844,1.742746457,1.670632811,1.579454965,1.486757548,1.40855501,1.325531123,1.273973899,1.210189189,1.167837073,1.137199372,1.127571474,1.118478155,1.10746278,1.121206151,1.128480805,1.136664792,1.154781533,1.163036524,1.159398088,1.302454152,1.320798577,1.490362597,1.622677013,1.800293614,1.986125049
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.735338077,2.732875896,2.730413716,2.727951536,2.725489355,2.723027175,2.720564995,2.718102815,2.715640635,2.713178454,2.710716274,2.708254094,2.705791913,2.703329733,2.700867553,2.698405373,2.695943192,2.693481012,2.691018832,2.688556651,2.686094472,2.683632291,2.681170111,2.678707931,2.67624575,2.67378357,2.67132139,2.66885921,2.666397029,2.663934849,2.661472669,2.689488171,2.717503672,2.745519174,2.773534676,2.801550178,2.804846119,2.80814206,2.811438002,2.814733943,2.818029885,2.785070471,2.67922179,2.719151643,2.826219927,2.722762154,2.477657083,2.232233427,2.409006635,2.169514225,2.600815884,2.560663353,2.520510823,2.419245264,2.394689788,2.236747157,2.533841092,2.50635926,2.543582418,2.489393204,2.899985758,2.651909521,2.799720376,2.679690328,2.625924553,2.500010876,2.073843357,2.877524155,2.893328048,2.906700572,2.780395753,2.278726693,2.734210102,2.960190671,3.087040565,2.868433489,2.996164947,2.984966656,2.973768365,2.952616038,2.796040256,2.910311383,3.019406405,2.933070281,2.829434838,2.854176417,2.689093127,2.836057437,2.73583562,2.719293359,2.642796656,2.626621347,2.550505145,2.594270728,2.743343309,2.604770007,2.747909246,2.775905908,2.696419822,2.541853863,2.548812914,2.61564766,2.579054708,2.542461755,2.505868802,2.51638897,2.479097833,2.486801622,2.404515561,2.41084503,2.372866734,2.249718136,2.337817302,2.338800122,2.26050795,2.221853273,2.144996957,2.107018661,2.0316042,1.994313063,2.097885747,2.090987728,2.050369893,2.071498759,2.058962051,1.987767242,1.945901484,1.904035725,1.889079105,1.76604505,1.77843845,1.804886667,1.780496307,1.691064985,1.680823851,1.598430525,1.606669858,1.639627188,1.738499179,1.730259847,1.432905411,1.34959994,1.471551742,1.697302516,1.675684228,1.739990517,2.137778808,2.112041202,2.142331243,2.089865988,2.023520707,2.052837195,2.099583627,2.117605804,2.164209764,2.200583037,2.236956311,2.264236266,2.320569721,2.357258571,2.384775208,2.422278896,2.412291845,2.403119633,2.403788217,2.36680686,2.311334824,2.255862788,2.181900074,2.117182699,2.043219985,1.96925727,1.895294556,1.844323713,1.77912035,1.713916986,1.658028389,1.622456484,1.584943039,1.556807956,1.528672872,1.518901158,1.500032821,1.490598652,1.481164483,1.479976426,1.479976426,1.479976426,1.496708151,1.496708151,1.506241324,1.515774497,1.52530767,1.52530767,1.541740808,1.541740808,1.541740808,1.547950631,1.547950631,1.557565232,1.576794432,1.596023632,1.615252833,1.634482033,1.65950588,1.67880246,1.703679968,1.71739562,1.742399967,1.752079967,1.761759966,1.834978675,1.888765978,1.966746693,2.054930076
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.209857174,5.202069644,5.264177811,5.248369469,5.308173835,5.292137056,5.34961904,5.3333588,5.388523523,5.372044857,5.424806911,5.408115198,5.458518221,5.441618784,5.489596969,5.535323367,5.518025481,5.561317022,5.543828604,5.584563698,5.566891028,5.614063459,5.60513808,5.614063459,5.667974685,5.658963596,5.68332396,5.637857368,5.556017503,5.49415519,5.365744218,5.209816608,5.094181952,4.937011184,4.779840416,4.676012647,4.554920686,4.443143491,4.349995829,4.266162933,4.200959569,4.163992364,4.088965475,4.023316946,3.938911696,3.854506445,3.760722833,3.666939222,3.563777249,3.469993637,3.386866557,3.29252487,3.207617352,3.113275665,3.028368147,2.959952853,2.884056626,2.817647427,2.760725257,2.716954287,2.659755249,2.297889446,2.04543748,1.761759966,1.829759361
Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.355816322,2.356189857,2.356563392,2.356936927,2.357310462,2.357683996,2.358057531,2.358431066,2.358804601,2.359178136,2.359551671,2.359925206,2.36029874,2.360672275,2.36104581,2.361419345,2.36179288,2.362166415,2.362539949,2.362913484,2.363287019,2.363660554,2.364034089,2.364407624,2.364781158,2.365154693,2.365528228,2.365901763,2.366275298,2.366648833,2.367022367,2.367395902,2.367769437,2.368142972,2.368516507,2.368890042,2.369263577,2.369637111,2.370010646,2.370384181,2.370757716,2.371131251,2.371504786,2.37187832,2.372251855,2.37262539,2.372998925,2.37337246,2.373745995,2.374119529,2.374493064,2.374866599,2.375240134,2.375613669,2.375987204,2.376360739,2.376734273,2.377107808,2.377481343,2.377854878,2.378228413,2.378601948,2.378975482,2.379349017,2.379722552,2.380096087,2.380469622,2.380843157,2.381216691,2.381590226,2.381963761,2.382337296,2.382710831,2.383084366,2.3834579,2.383831435,2.38420497,2.384578505,2.38495204,2.385325575,2.38569911,2.386072644,2.386446179,2.386819714,2.387193249,2.387566784,2.387940319,2.388313853,2.388687388,2.389060923,2.389434458,2.389807993,2.390181528,2.390555062,2.390928597,2.391302132,2.391675667,2.392049202,2.392422737,2.392796271,2.393169806,2.393543341,2.393916876,2.394290411,2.394663946,2.395037481,2.395411015,2.39578455,2.396158085,2.39653162,2.396905155,2.39727869,2.397652224,2.398025759,2.398399294,2.398772829,2.399146364,2.399519899,2.399893433,2.400266968,2.400640503,2.401014038,2.401387573,2.401761108,2.402134642,2.402508177,2.404036274,2.405564371,2.407092469,2.408620566,2.410148663,2.41167676,2.413204857,2.414732954,2.416261051,2.417789148,2.419317245,2.420845342,2.422373439,2.423901536,2.425429633,2.426957731,2.428485828,2.430013925,2.431542022,2.433070119,2.434598216,2.436126313,2.529666022,2.531251799,2.532837575,2.54605238,2.568077055,2.683615463,2.710999294,2.828340839,2.856671466,2.980635352,3.009905094,3.039174836,3.161015379,3.191216163,3.216383483,3.345783665,3.371719973,3.392469018,3.518810694,3.540169181,3.662164242,3.684126247,3.806913818,3.929826637,3.947189641,4.070635857,4.194109985,4.212345246,4.33000582,4.342448366,4.453685894,4.466410711,4.472773119,4.57072072,4.564218984,4.557717247,4.640844561,4.627566036,4.607648248,4.674697681,4.647597985,4.613723364,4.656447441,4.614995387,4.646724327,4.597440887,4.624795659,4.560263626,4.50290182,4.524713515,4.466330114,4.407946714,4.431973399,4.380007212,4.328041025,4.276074837,4.301936236,4.256652697,4.211369157,4.225379536,4.171699578,4.11801962,4.119603057,3.715939004,3.292048027,2.655248954,1.924782003
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.357320474,3.357320474,3.357320474,3.357320474,3.357320474,3.357320474,3.357320474,3.459903418,3.459903418,3.459903418,3.459903418,3.459903418,3.561527668,3.561527668,3.561527668,3.662164242,3.662164242,3.662164242,3.761794839,3.761794839,3.860374619,3.860374619,3.96382617,3.969760042,4.06646316,4.06646316,4.162031457,4.149588911,4.224639191,4.291146053,4.258637371,4.315520694,4.369826094,4.335951473,4.387009088,4.345557033,4.386226145,4.322861722,4.3308164,4.313073689,4.268651096,4.135023758,4.05287677,3.956979747,3.839251998,3.714960317,3.584220097,3.463431172,3.292698649,3.180382385,3.071275297,2.965851232,2.864509322,2.767661683,2.637927542,2.544564864,2.439634354,2.359301436,2.270938086,2.191411071,2.142090986,1.779409194,1.575564678,1.496708151,1.879030071
Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.957453775,2.962930542,2.968407308,2.973884074,2.97936084,2.984837607,2.990314373,2.995791139,3.001267905,3.006744672,3.012221438,3.122034997,3.127701122,3.23723342,3.346246854,3.35228701,3.46094087,3.569003138,3.575410684,3.683028146,3.789994201,3.795634073,3.806913818,3.912463632,3.9182513,3.9182513,3.9182513,4.005363271,3.999429399,3.987561656,4.07254158,4.054306319,4.042149478,4.12470382,4.112261275,4.099818729,4.192827149,4.192827149,4.192827149,4.192827149,4.27814258,4.258637371,4.315520694,4.262406593,4.274977155,4.186903141,4.17284014,4.153889929,4.055323049,4.036837141,4.028454613,4.023667642,4.030235,3.969856948,3.979985443,3.995002586,3.94827741,3.975797956,4.00117635,3.969102792,3.99188898,3.959368499,3.963118982,3.905443654,3.889169262,3.822402408,3.785473937,3.709426469,3.633379002,3.608426668,3.540020476,3.471614283,3.442279219,3.373087677,3.295247192,3.252845805,3.174147923,3.10419425,3.075044568,3.013190223,2.960172213,2.650769366,2.400860462,2.040099008,1.810878721
Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.883069547,2.862336814,2.84160408,2.820871346,2.800138613,2.779405879,2.758673145,2.737940412,2.717207678,2.696474944,2.675742211,2.655009477,2.634276744,2.632244122,2.630211502,2.628178881,2.62614626,2.624113639,2.622081018,2.620048397,2.618015776,2.615983155,2.613950534,2.611917913,2.609885292,2.607852671,2.605820051,2.603787429,2.601754808,2.599722188,2.597689567,2.595656946,2.593624325,2.591591704,2.589559083,2.587526462,2.585493841,2.58346122,2.581428599,2.579395978,2.577363357,2.575330736,2.573298115,2.571265494,2.569232874,2.567200252,2.565167631,2.563135011,2.56110239,2.559069769,2.557037148,2.555004527,2.552971906,2.550939285,2.548906664,2.546874043,2.544841422,2.542808801,2.54077618,2.538743559,2.536710938,2.535003537,2.533296135,2.531588734,2.529881332,2.52817393,2.526466529,2.524759127,2.523051726,2.521344324,2.519636922,2.598022433,2.596260721,2.673773938,2.671958397,2.748570265,2.746701398,2.822392097,2.897202412,2.895228457,2.969073733,2.967048049,3.039922376,3.037845521,3.109719809,3.107592362,3.178448238,3.176270792,3.246100776,3.314910326,3.312634718,3.380380556,3.378056814,3.444710197,3.442338974,3.507880101,3.505462065,3.569881167,3.633153427,3.630643848,3.692750062,3.648962512,3.622785626,3.59249412,3.558214346,3.535538351,3.501547703,3.479981034,3.447170931,3.41932303,3.336929704,3.296613431,3.253141664,3.16019476,3.095380223,2.992770933,2.91469371,2.833123766,2.719449047,2.642064155,2.54486447,2.481255392,2.392001601,2.32486084,2.243761044,2.191489719,2.127836491,2.082092201,2.017886714,1.96285344,1.916992379,1.895294556,1.867558538,1.83982252,1.821331841,1.816379415,1.784350484,1.747369127,1.673170574,1.603973758,1.526239827,1.457995269,1.390329255,1.364096628,1.35195925,1.369685456,1.394176275,1.396046234,1.397375816,1.367954459,1.330217784,1.290235859,1.252287745,1.204852604,1.176391518,1.147930433,1.128956377,1.119469348,1.10998232,1.100495291,1.096314888,1.139547554,1.346044027,1.635919969,1.961357689
Botswana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.054513671,3.054645881,3.05477809,3.0549103,3.05504251,3.055174719,3.055306929,3.055439138,3.055571348,3.055703558,3.055835767,3.055967977,3.056100186,3.056232396,3.056364605,3.056496815,3.056629025,3.056761234,3.056893444,3.057025653,3.057157863,3.057290073,3.057422282,3.057554492,3.057686701,3.057818911,3.057951121,3.05808333,3.05821554,3.058347749,3.058479959,3.058612168,3.058744378,3.058876588,3.059008797,3.059141007,3.059273216,3.059405426,3.059537636,3.059669845,3.059802055,3.059934264,3.060066474,3.060198684,3.060330893,3.060463103,3.060595312,3.060727522,3.060859731,3.060991941,3.061124151,3.06125636,3.06138857,3.061520779,3.061652989,3.061785199,3.061917408,3.062049618,3.062181827,3.062314037,3.062446247,3.062578456,3.062710666,3.062842875,3.062975085,3.063107294,3.063239504,3.063371714,3.063503923,3.063636133,3.063768342,3.063900552,3.064032762,3.064164971,3.064297181,3.06442939,3.0645616,3.06469381,3.064826019,3.064958229,3.065090438,3.065222648,3.065354857,3.065487067,3.065619277,3.065751486,3.065883696,3.066015905,3.066148115,3.066280325,3.066412534,3.066544744,3.066676953,3.066809163,3.066941373,3.067073582,3.067205792,3.067338001,3.067470211,3.06760242,3.06773463,3.06786684,3.067999049,3.068131259,3.068263468,3.068395678,3.068527888,3.068660097,3.068792307,3.068924516,3.069056726,3.069188936,3.069321145,3.069453355,3.069585564,3.069717774,3.069849983,3.069982193,3.070114403,3.070246612,3.070378822,3.070511031,3.070643241,3.070775451,3.07090766,3.07103987,3.070397709,3.069755548,3.069113387,3.068471226,3.067829065,3.067186905,3.066544744,3.065902583,3.065260422,3.064618261,3.0639761,3.063333939,3.062691779,3.062049618,3.061407457,3.060765296,3.060123135,3.059480974,3.058838813,3.058196653,3.259389399,3.554594344,3.840828881,4.02600955,4.295602906,4.302242168,4.308881431,4.410475639,4.417250563,4.518273926,4.525182602,4.538999954,4.632643344,4.646724327,4.746689498,4.753859724,4.768200175,4.867715991,4.875013916,4.882311841,4.973906495,4.973906495,5.049114635,5.034020122,5.091927426,5.06892173,5.12419435,5.100831762,5.145615247,5.195916383,5.163842825,5.203276878,5.231976203,5.182540208,5.191122921,5.11601021,5.078280884,4.968434542,4.899593557,4.762781171,4.608867237,4.506099178,4.359067151,4.203386182,4.065003098,3.926620013,3.753789828,3.591130409,3.438492996,3.243917928,3.103116729,2.920323528,2.739654129,2.568869608,2.445047007,2.337443146,2.23150226,2.176232854,2.168471353,2.1654082,2.122386845,2.123696182,2.123189937,2.07864749,2.041528785,1.743416264,1.627733064,1.513564983,1.817159437
