,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Mongolia,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.94,5.92228,5.90456,5.88684,5.86912,5.8514,5.83368,5.81596,5.79824,5.78052,5.7628,5.74508,5.72736,5.70964,5.69192,5.6742,5.65648,5.63876,5.62104,5.60332000000001,5.58560000000001,5.56788000000001,5.55016000000001,5.53244000000001,5.51472000000001,5.497,5.504,5.537,5.607,5.714,5.859,6.037,6.245,6.476,6.718,6.953,7.168,7.347,7.477,7.558,7.593,7.599,7.591,7.584,7.578,7.569,7.546,7.497,7.413,7.294,7.144,6.969,6.78,6.587,6.395,6.209,6.033,5.864,5.696,5.526,5.345,5.14,4.906,4.644,4.356,4.052,3.746,3.451,3.18,2.941,2.738,2.57,2.43,2.312,2.216,2.144,2.102,2.089,2.103,2.141,2.193,2.254,2.315,2.368,2.41,2.437,2.447,2.446,2.436
Montenegro,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.85833333333333,5.81666666666667,5.775,5.73333333333333,5.69166666666666,5.65,5.60833333333333,5.56666666666666,5.525,5.48333333333333,5.44166666666666,5.4,5.39583333333333,5.39166666666667,5.3875,5.38333333333333,5.37916666666667,5.375,5.37083333333334,5.36666666666667,5.3625,5.35833333333334,5.35416666666667,5.35,5.34583333333334,5.34166666666667,5.3375,5.33333333333334,5.32916666666667,5.325,5.32083333333334,5.31666666666667,5.31250000000001,5.30833333333334,5.30416666666667,5.30000000000001,5.29583333333334,5.29166666666667,5.28750000000001,5.28333333333334,5.27916666666667,5.27500000000001,5.27083333333334,5.26666666666667,5.26250000000001,5.25833333333334,5.25416666666668,5.25000000000001,5.24583333333334,5.24166666666668,5.23750000000001,5.23333333333334,5.22916666666668,5.22500000000001,5.22083333333334,5.21666666666668,5.21250000000001,5.20833333333334,5.20416666666668,5.2,5.172025,5.14405,5.116075,5.0881,5.060125,5.03215,5.004175,4.9762,4.948225,4.92025,4.892275,4.8643,4.836325,4.80835,4.78037500000001,4.75240000000001,4.72442500000001,4.69645000000001,4.66847500000001,4.64050000000001,4.61252500000001,4.58455000000001,4.55657500000001,4.52860000000001,4.50062500000001,4.47265000000001,4.44467500000001,4.41670000000001,4.38872500000001,4.36075000000001,4.33277500000001,4.30480000000001,4.27682500000001,4.24885000000001,4.22087500000001,4.19290000000001,4.16492500000001,4.13695000000001,4.10897500000001,4.081,4.073,4.052,4.02,3.978,3.926,3.863,3.791,3.709,3.619,3.521,3.417,3.308,3.199,3.093,2.994,2.906,2.833,2.773,2.726,2.689,2.657,2.625,2.59,2.549,2.503,2.453,2.402,2.354,2.309,2.266,2.225,2.185,2.145,2.104,2.063,2.022,1.98,1.94,1.902,1.869,1.843,1.825,1.815,1.813,1.815,1.82,1.824,1.826,1.823,1.815,1.804,1.792,1.779,1.767,1.756,1.745,1.734,1.722,1.71,1.698,1.687,1.676,1.666
Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.525,6.578,6.633,6.692,6.755,6.819,6.885,6.951,7.012,7.065,7.106,7.131,7.135,7.119,7.081,7.024,6.953,6.871,6.781,6.687,6.588,6.485,6.38,6.273,6.168,6.067,5.97,5.876,5.782,5.682,5.57,5.439,5.29,5.123,4.942,4.754,4.567,4.387,4.217,4.058,3.905,3.755,3.606,3.457,3.31,3.167,3.033,2.909,2.797,2.698,2.611,2.535,2.47,2.418,2.385,2.377,2.398,2.443,2.509,2.583,2.652,2.706,2.735
Mozambique,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.6288,6.6276,6.6264,6.6252,6.624,6.6228,6.6216,6.6204,6.6192,6.618,6.6168,6.6156,6.6144,6.6132,6.612,6.6108,6.6096,6.6084,6.6072,6.606,6.6048,6.6036,6.6024,6.6012,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.601,6.601,6.602,6.602,6.602,6.601,6.599,6.596,6.591,6.586,6.58,6.572,6.564,6.554,6.544,6.532,6.519,6.505,6.49,6.474,6.457,6.439,6.42,6.398,6.373,6.345,6.313,6.277,6.237,6.191,6.14,6.086,6.031,5.976,5.925,5.88,5.84,5.808,5.782,5.76,5.741,5.721,5.697,5.669,5.632,5.588,5.536,5.476,5.409,5.338,5.263,5.188
Myanmar,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.02984,6.02968,6.02952,6.02936,6.0292,6.02904,6.02888,6.02872,6.02856,6.0284,6.02824,6.02808,6.02792,6.02776,6.0276,6.02744,6.02728,6.02712,6.02696,6.0268,6.02664,6.02648,6.02632,6.02616,6.026,6.017,6.002,5.991,5.985,5.985,5.989,5.999,6.012,6.03,6.051,6.073,6.096,6.116,6.13,6.136,6.129,6.109,6.074,6.024,5.959,5.881,5.791,5.694,5.592,5.488,5.387,5.289,5.194,5.1,5.001,4.891,4.764,4.619,4.456,4.279,4.094,3.909,3.732,3.566,3.415,3.279,3.158,3.046,2.945,2.851,2.761,2.675,2.59,2.508,2.428,2.353,2.286,2.227,2.178,2.137,2.103,2.075,2.049,2.026,2.003,1.98,1.959,1.938
Namibia,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96008,5.96016,5.96024,5.96032,5.9604,5.96048,5.96056,5.96064,5.96072,5.9608,5.96088,5.96096,5.96104,5.96112,5.9612,5.96127999999999,5.96135999999999,5.96143999999999,5.96151999999999,5.96159999999999,5.96167999999999,5.96175999999999,5.96183999999999,5.96191999999999,5.962,5.971,5.99,6.009,6.029,6.049,6.069,6.09,6.11,6.13,6.15,6.167,6.184,6.199,6.216,6.236,6.263,6.301,6.347,6.401,6.459,6.517,6.57,6.613,6.642,6.654,6.647,6.622,6.581,6.524,6.451,6.362,6.259,6.145,6.022,5.893,5.76,5.625,5.491,5.358,5.227,5.098,4.97,4.842,4.715,4.59,4.469,4.351,4.24,4.134,4.033,3.938,3.847,3.759,3.674,3.591,3.512,3.436,3.364,3.295,3.229,3.167,3.107,3.051
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.14368,6.13736,6.13104,6.12472,6.1184,6.11208,6.10576,6.09944,6.09312,6.0868,6.08048,6.07416,6.06784,6.06152,6.0552,6.04888000000001,6.04256000000001,6.03624000000001,6.02992000000001,6.02360000000001,6.01728000000001,6.01096000000001,6.00464000000001,5.99832000000001,5.992,5.992,5.993,5.993,5.993,5.993,5.993,5.993,5.993,5.993,5.993,5.994,5.995,5.996,5.997,5.997,5.996,5.994,5.988,5.981,5.971,5.958,5.945,5.929,5.912,5.894,5.873,5.85,5.824,5.795,5.76,5.721,5.676,5.625,5.569,5.508,5.444,5.378,5.31,5.239,5.165,5.088,5.004,4.914,4.817,4.711,4.596,4.473,4.343,4.208,4.068,3.924,3.778,3.632,3.486,3.34,3.194,3.046,2.899,2.755,2.619,2.496,2.389,2.3
Netherlands,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.08664,5.06328,5.03992,5.01656,4.9932,4.9932,4.9932,4.9932,4.9932,4.8949,4.7966,4.6983,4.6,4.6,4.6,4.6,4.6,4.6,4.676,4.752,4.828,4.904,4.98,4.994,5.008,5.022,5.036,5.05,5.086,5.122,5.158,5.194,5.23,5.268,5.306,5.344,5.382,5.42,5.386,5.352,5.318,5.284,5.25,5.228,5.206,5.184,5.162,5.14,5.106,5.072,5.038,5.004,4.97,4.926,4.882,4.838,4.794,4.75,4.6,4.45,4.53,4.46,4.42,4.38,4.29,4.23,4.18,4.13,4.04,3.94,3.81,3.84,3.85,3.86,3.59,3.64,3.59,3.47,3.36,3.89,3.75,3.54,3.55,3.39,3.26,3.18,3.08,3.09,3,3.03,2.88,2.83,2.66,2.63,2.57,2.51,2.53,2.63,2.64,2.67,2.61,2.71,2.98,3.13,2.96,3.97,3.7,3.41,3.22,3.1,3.05,3.09,3.03,3.03,3.03,3.05,3.08,3.11,3.17,3.12,3.22,3.18,3.19,3.17,3.04,2.9,2.81,2.72,2.75,2.57,2.36,2.15,1.9,1.77,1.66,1.63,1.58,1.58,1.56,1.6,1.56,1.5,1.47,1.49,1.51,1.55,1.56,1.55,1.55,1.62,1.61,1.59,1.57,1.57,1.53,1.53,1.56,1.63,1.65,1.72,1.71,1.73,1.75,1.73,1.708,1.72,1.718,1.773,1.79,1.796,1.759,1.759,1.774
Netherlands Antilles,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.77,5.7,5.62,5.53,5.44,5.33,5.22,5.1,4.97,4.82,4.66,4.47,4.27,4.06,3.84,3.63,3.42,3.23,3.05,2.91,2.79,2.69,2.61,2.55,2.51,2.47,2.45,2.43,2.41,2.39,2.38,2.36,2.35,2.34,2.32,2.32,2.31,2.31,2.3,2.3,2.29,2.28,2.26,2.23,2.2,2.17,2.15,2.13,2.11,2.1,2.1,2.09,2.07,2.06,2.04,2.02,1.99,1.97,1.95,1.94,1.92,1.91,1.89
New Caledonia,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.36256,6.31512,6.26768,6.22024,6.1728,6.12536,6.07792,6.03048,5.98304,5.9356,5.88816,5.84072,5.79328,5.74584,5.6984,5.65096,5.60352,5.55608,5.50864,5.4612,5.41376,5.36632,5.31888,5.27144,5.224,5.223,5.223,5.223,5.223,5.223,5.223,5.223,5.224,5.224,5.224,5.224,5.223,5.222,5.22,5.222,5.234,5.255,5.28,5.302,5.304,5.264,5.173,5.027,4.83,4.596,4.345,4.1,3.881,3.696,3.551,3.44,3.351,3.274,3.205,3.144,3.093,3.053,3.024,3.002,2.983,2.961,2.93,2.889,2.837,2.772,2.697,2.617,2.538,2.461,2.393,2.337,2.294,2.263,2.245,2.235,2.231,2.227,2.221,2.209,2.193,2.172,2.149,2.127
New Zealand,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25056,5.25112,5.25168,5.25224,5.2528,5.0652,5.293,5.1188,4.958,5.05984,5.16168,4.8441,4.72886,5.159,5.51008,5.74726,5.65212,5.64676,5.6146,5.67088,5.44576,5.293,5.22466,5.3667,5.39082,5.59182,5.53152,5.62264,5.40288,5.46452,5.0853,5.00088,4.86152,4.81194,4.6029,4.4421,4.30006,4.18348,4.02938,3.94496,3.88734,3.72922,3.685,3.65552,3.58852,3.52822,3.47864,3.44916,3.36608,3.4304,3.52956,3.46926,3.56574,3.60996,3.64748,3.62872,3.6582,3.6783,3.65686,3.50678,3.47998,3.54832,3.50276,3.48266,3.39422,3.47596,3.44246,3.14096,2.87028,3.36206,3.13024,3.10612,2.94264,2.8944,2.8408,2.82204,2.71886,2.62238,2.55002,2.52322,2.56074,2.42406,2.37448,2.3584,2.33428,2.42138,2.52724,2.58084,2.71082,3.03108,3.22404,3.09808,2.8475,3.08334,3.29372,3.62872,3.7118,3.58986,3.50142,3.46792,3.26826,3.31918,3.39087,3.46256,3.48802,3.47462,3.5108,3.55502,3.551,3.54296,3.61398,3.50678,3.40762,3.22404,3.05386,3.13158,2.99758,3.02304,3.00562,2.94934,3.015,2.90378,2.73226,2.61166,2.4589,2.36912,2.32088,2.18554,2.24182,2.15472,2.15606,2.10246,2.0971,2.1239,2.14132,2.15874,2.2378,2.3182,2.32892,2.39726,2.36108,2.30748,2.21502,2.13194,2.11318,2.06628,2.05154,1.95506,2.00464,1.97918,1.96176,1.954,1.981,2.015,2.052,2.085,2.11,2.123,2.125,2.115,2.096,2.074,2.052
Ngorno-Karabakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,6.16,6.16004,6.16008,6.16012,6.16016,6.1602,6.16024,6.16028,6.16032,6.16036,6.1604,6.16044,6.16048,6.16052,6.16056,6.1606,6.16064,6.16068,6.16072,6.16076,6.1608,6.16084000000001,6.16088000000001,6.16092000000001,6.16096000000001,6.16100000000001,6.16104000000001,6.16108000000001,6.16112000000001,6.16116000000001,6.16120000000001,6.16124000000001,6.16128000000001,6.16132000000001,6.16136000000001,6.16140000000001,6.16144000000001,6.16148000000001,6.16152000000001,6.16156000000001,6.16160000000001,6.16164000000001,6.16168000000001,6.16172000000001,6.16176000000001,6.16180000000001,6.16184000000001,6.16188000000001,6.16192000000001,6.16196000000001,6.16200000000001,6.16204000000001,6.16208000000001,6.16212000000001,6.16216000000001,6.16220000000002,6.16224000000002,6.16228000000002,6.16232000000002,6.16236000000002,6.16240000000002,6.16244000000002,6.16248000000002,6.16252000000002,6.16256000000002,6.16260000000002,6.16264000000002,6.16268000000002,6.16272000000002,6.16276000000002,6.16280000000002,6.16284000000002,6.16288000000002,6.16292000000002,6.16296000000002,6.16300000000002,6.16304000000002,6.16308000000002,6.16312000000002,6.16316000000002,6.16320000000002,6.16324000000002,6.16328000000002,6.16332000000002,6.16336000000002,6.16340000000002,6.16344000000002,6.16348000000002,6.16352000000002,6.16356000000002,6.16360000000002,6.16364000000002,6.16368000000002,6.16372000000002,6.16376000000002,6.16380000000002,6.16384000000002,6.16388000000002,6.16392000000003,6.16396000000003,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.164,6.212,6.26,6.308,6.356,6.404,6.452,6.5,6.548,6.596,6.644,6.692,6.74,6.788,6.836,6.884,6.982,7.158,7.297,7.4,7.466,7.497,7.495,7.463,7.408,7.336,7.257,7.179,7.109,7.052,7.01,6.981,6.961,6.941,6.919,6.892,6.855,6.807,6.748,6.678,6.597,6.51,6.42,6.327,6.232,6.131,6.018,5.89,5.746,5.589,5.426,5.267,5.118,4.985,4.865,4.754,4.642,4.519,4.381,4.225,4.055,3.878,3.702,3.535,3.384,3.251,3.139,3.046,2.967,2.903,2.848,2.802,2.759,2.717,2.675,2.631,2.585,2.541,2.498
Niger,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.8312,6.8324,6.8336,6.8348,6.836,6.8372,6.8384,6.8396,6.8408,6.842,6.8432,6.8444,6.8456,6.8468,6.848,6.8492,6.8504,6.8516,6.8528,6.854,6.8552,6.8564,6.8576,6.8588,6.86,6.865,6.878,6.892,6.909,6.927,6.948,6.971,6.996,7.023,7.052,7.083,7.116,7.15,7.185,7.222,7.26,7.3,7.341,7.382,7.422,7.46,7.495,7.526,7.553,7.578,7.603,7.628,7.654,7.681,7.707,7.731,7.751,7.764,7.773,7.775,7.774,7.771,7.767,7.764,7.763,7.764,7.766,7.769,7.771,7.773,7.772,7.767,7.757,7.743,7.725,7.704,7.681,7.658,7.636,7.617,7.602,7.593,7.588,7.585,7.584,7.581,7.574,7.561
