@lat	@lon	addr:housenumber
45.6118867	-73.5214595	9601
45.6111499	-73.5172049	9603
45.6122077	-73.5233144	9604
45.6107975	-73.5151605	9605
45.6115149	-73.5192879	9605
45.6097652	-73.5093133	9607
45.6112976	-73.5149266	9607
45.6123222	-73.5209717	9620
45.6098253	-73.5096623	9630
45.6103481	-73.5094665	9638
45.6107387	-73.5148163	9640
45.6127043	-73.5233350	9641
45.6123626	-73.5212194	9641
45.6105370	-73.5105545	9650
45.6109526	-73.5129771	9655
45.6105795	-73.5107999	9655
45.6108290	-73.5122577	9662
45.6116059	-73.5167232	9662
45.6126624	-73.5230881	9664
45.6119986	-73.5190893	9665
45.6116476	-73.5169697	9667
45.6112370	-73.5145769	9668
45.6119548	-73.5188443	9668
45.6114894	-73.5144528	9670
45.6107954	-73.5104647	9670
45.6125759	-73.5208548	9670
45.6108380	-73.5107100	9671
45.6126162	-73.5211014	9671
45.6110816	-73.5121354	9672
45.6119010	-73.5168517	9673
45.6118594	-73.5166053	9674
45.6112041	-73.5128503	9675
45.6115498	-73.5148040	9675
45.6106489	-73.5096184	9675
45.6122527	-73.5189769	9675
45.6110603	-73.5094668	9677
45.6106060	-73.5093732	9680
45.6122093	-73.5187311	9690
45.6128115	-73.5207555	9690
45.6128618	-73.5209978	9691
45.6102856	-73.5091142	9695
45.6118903	-73.5142611	9696
45.6112337	-73.5105679	9697
45.6119513	-73.5142531	9698
45.6119850	-73.5142486	9698
45.6114695	-73.5119567	9700
45.6129149	-73.5229642	9700
45.6119170	-73.5257544	9700
45.6129564	-73.5232111	9701
45.6110182	-73.5092212	9708
45.6116072	-73.5126403	9709
45.6111909	-73.5103226	9712
45.6112582	-73.5102989	9712
45.6113048	-73.5102831	9712
45.6119753	-73.5145147	9713
45.6120075	-73.5145632	9715
45.6120356	-73.5145452	9715
45.6132849	-73.5227850	9716
45.6122971	-73.5166702	9717
45.6126557	-73.5187853	9719
45.6123215	-73.5255325	9720
45.6125996	-73.5185455	9722
45.6133420	-73.5230243	9727
45.6122428	-73.5164296	9730
45.6115855	-73.5104483	9751
45.6115438	-73.5102026	9756
45.6121161	-73.5100110	9756
45.6122178	-73.5141758	9760
45.6125711	-73.5253965	9770
45.6130258	-73.5251501	9770
45.6243840	-73.5498728	9771
45.6132755	-73.5250140	9780
45.6137212	-73.5248595	9780
45.6122580	-73.5144230	9787
45.6120720	-73.5102853	9793
45.6110820	-73.5091986	9800
45.6111235	-73.5091840	9800
45.6123303	-73.5101947	9801
45.6113600	-73.5091040	9802
45.6140580	-73.5246694	9820
45.6115551	-73.5090401	9894
45.6148491	-73.5129545	9900
45.6122022	-73.5099807	9980
45.6142927	-73.5092130	9980
45.6149850	-73.5131572	9997
45.6142501	-73.5094897	9999
45.6140701	-73.5250674	9999
45.6166325	-73.5625208	9186
45.6170149	-73.5624637	8501;8551
45.6241146	-73.5501186	9731
45.6241529	-73.5634831	9500
45.6254726	-73.5488943	9839
45.6252077	-73.5524123	8200
45.6251582	-73.5526288	9600
45.5876673	-73.5085473	1001
45.5709105	-73.5246442	1064
45.5692676	-73.5257509	1207
45.5687479	-73.5262814	1245
45.5691440	-73.5259711	1270
45.5871454	-73.5095666	1400
45.5873062	-73.5094599	1411
45.5866681	-73.5098780	1418
45.5868293	-73.5097727	1419
45.5863240	-73.5101016	1423
45.5872832	-73.5112253	1493
45.5866823	-73.5115984	1495
45.5852840	-73.5111401	1500
45.5875977	-73.5110147	1500
45.5920635	-73.5104961	1500
45.5662425	-73.5269698	1501
45.5810579	-73.5120570	1501
45.5871215	-73.5113290	1508
45.5877592	-73.5109103	1509
45.5922672	-73.5111864	1510
45.5925024	-73.5113290	1555
45.5878662	-73.5112572	1599
45.5872295	-73.5116752	1600
45.5665233	-73.5278092	1601
45.5873912	-73.5115715	1617
45.5923719	-73.5115356	1620
45.5896403	-73.5124436	1621
45.5894747	-73.5125346	1622
45.5877047	-73.5113617	1624
45.5867949	-73.5119419	1625
45.5925626	-73.5121668	1630
45.5882960	-73.5133002	1638
45.5901506	-73.5121983	1648
45.5903193	-73.5121170	1649
45.5927632	-73.5121916	1659
45.5925383	-73.5122458	1662
45.5926079	-73.5124787	1663
45.5927979	-73.5123078	1675
45.5884521	-73.5131779	1715
45.5889922	-73.5128313	1725
45.5880054	-73.5135420	1727
45.5888291	-73.5129307	1740
45.5800675	-73.5189372	1750
45.5878493	-73.5136640	1750
45.5926670	-73.5125159	1750
45.5928235	-73.5130452	1750
45.5802293	-73.5188334	1755
45.5874527	-73.5139660	1763
45.5806528	-73.5185618	1780
45.5794338	-73.5193432	1790
45.5795956	-73.5192398	1791
45.5789692	-73.5196387	1795
45.5884017	-73.5136500	1800
45.5879551	-73.5140122	1800
45.5790814	-73.5199822	1801
45.5885575	-73.5135265	1801
45.5881117	-73.5138913	1801
45.5890992	-73.5131782	1803
45.5698117	-73.5258016	1804
45.5875625	-73.5143122	1805
45.5795472	-73.5196859	1810
45.5699718	-73.5256931	1815
45.5705558	-73.5252988	1819
45.5930231	-73.5130692	1819
45.5703954	-73.5254065	1820
45.5930581	-73.5131853	1821
45.5902588	-73.5125456	1828
45.5897476	-73.5127914	1829
45.5801807	-73.5192801	1830
45.5895817	-73.5128815	1830
45.5904276	-73.5124643	1831
45.5889362	-73.5132776	1840
45.5797090	-73.5195825	1841
45.5693880	-73.5261250	1845
45.5929286	-73.5133938	1850
45.5930953	-73.5139361	1852
45.5803424	-73.5191763	1855
45.5811828	-73.5217204	1855
45.5932598	-73.5138415	1885
45.5928690	-73.5133573	1888
45.5927990	-73.5131247	1889
45.5692678	-73.5263448	1900
45.5700062	-73.5285286	1900
45.5863248	-73.5143480	1900
45.5662872	-73.5281088	1900
45.5672106	-73.5314380	1900
45.5809088	-73.5121983	1900
45.5665614	-73.5279232	1901
45.5673456	-73.5302855	1901
45.5930714	-73.5140156	1902
45.5841029	-73.5216875	1902
45.5932022	-73.5142837	1910
45.5931428	-73.5142474	1915
45.5933666	-73.5141886	1915
45.5925918	-73.5142645	1920
45.5925494	-73.5146199	1920
45.5927408	-73.5144560	1921
45.5925082	-73.5143065	1922
45.5924895	-73.5145826	1925
45.5927171	-73.5145354	1925
45.5934680	-73.5151416	1960
45.5935033	-73.5152575	1962
45.5702037	-73.5285331	1965
45.5890867	-73.5171818	1977
45.5894110	-73.5170206	1980
45.5885282	-73.5174437	1981
45.5895791	-73.5169379	1985
45.5908484	-73.5163182	1989
45.5935953	-73.5149267	1989
45.5706317	-73.5282743	1990
45.5712205	-73.5278727	1990
45.5906802	-73.5164011	1990
45.5899987	-73.5167297	1990
45.5707916	-73.5281652	1991
45.5805395	-73.5221171	1991
45.5810202	-73.5218216	1992
45.5889181	-73.5172626	1994
45.5913398	-73.5160683	1994
45.5799096	-73.5225197	1995
45.5915065	-73.5159804	1995
45.5901669	-73.5166470	1995
45.5920183	-73.5156992	1996
45.5803772	-73.5222192	1998
45.5922172	-73.5157201	1999
45.5713807	-73.5277645	1999
45.5839008	-73.5000055	2
45.5850736	-73.5055154	2
45.5921234	-73.5160474	2000
45.5701314	-73.5288966	2000
45.5713345	-73.5282150	2000
45.5937068	-73.5159389	2000
45.5922522	-73.5158362	2001
45.5709054	-73.5285076	2001
45.5891914	-73.5175308	2001
45.5937011	-73.5152744	2001
45.5895158	-73.5173695	2002
45.5937416	-73.5160550	2002
45.5697044	-73.5291527	2003
45.5714947	-73.5281067	2005
45.5909549	-73.5166661	2005
45.5672288	-73.5315612	2010
45.5890229	-73.5176120	2010
45.5901049	-73.5170778	2010
45.5896839	-73.5172870	2011
45.5800220	-73.5228630	2015
45.5916140	-73.5163273	2015
45.5842628	-73.5215783	2021
45.5914476	-73.5164155	2024
45.5703286	-73.5289011	2025
45.5886347	-73.5177921	2025
45.5707455	-73.5286167	2030
45.5907870	-73.5167492	2030
45.5902731	-73.5169954	2035
45.5932731	-73.5169494	2042
45.5932495	-73.5170292	2069
45.5674816	-73.5323713	2070
45.5933182	-73.5172623	2082
45.5934741	-73.5169720	2087
45.5935083	-73.5170885	2089
45.5675247	-73.5324814	2100
45.5718215	-73.5312502	2105
45.5916150	-73.5188608	2107
45.5914489	-73.5189500	2110
45.5907881	-73.5193399	2110
45.5896724	-73.5197516	2114
45.5909513	-73.5192409	2115
45.5921328	-73.5186094	2120
45.5892672	-73.5199246	2125
45.5923009	-73.5185271	2125
45.5937074	-73.5178040	2127
45.5811749	-73.5263711	2135
45.5898492	-73.5196976	2137
45.5901930	-73.5196205	2144
45.5903698	-73.5195667	2149
45.5929441	-73.5186106	2150
45.5910580	-73.5195881	2151
45.5915556	-73.5192971	2152
45.5897780	-73.5201028	2152
45.5893714	-73.5202736	2155
45.5894746	-73.5206439	2155
45.5904758	-73.5199161	2155
45.5924076	-73.5188751	2155
45.5710519	-73.5317027	2156
45.5922392	-73.5189576	2160
45.5908948	-73.5196870	2160
45.5903007	-73.5199759	2162
45.5895142	-73.5207564	2165
45.5899559	-73.5200533	2165
45.5712160	-73.5316063	2169
45.5917221	-73.5192087	2171
45.5677169	-73.5330343	2200
45.5722531	-73.5309963	2200
45.5899567	-73.5220360	2215
45.5902901	-73.5218262	2224
45.5706435	-73.5319424	2227
45.5904869	-73.5218405	2229
45.5903976	-73.5221728	2230
45.5905228	-73.5219560	2231
45.5724534	-73.5310093	2233
45.5930795	-73.5210177	2235
45.5936007	-73.5207627	2238
45.5929116	-73.5211017	2238
45.5923994	-73.5213623	2239
45.5911143	-73.5220048	2241
45.5915522	-73.5217915	2244
45.5625742	-73.5399427	2245
45.5917203	-73.5217080	2245
45.5909467	-73.5220894	2246
45.5906207	-73.5222589	2247
45.5922319	-73.5214476	2250
45.5705110	-73.5335312	2254
45.5904949	-73.5224737	2256
45.5700219	-73.5337541	2263
45.5698613	-73.5338611	2264
45.5706714	-73.5334234	2273
45.5716935	-73.5330038	2279
45.5708335	-73.5339121	2291
45.5717638	-73.5332133	2299
45.5727515	-73.5324104	2300
45.5718018	-73.5333274	2301
45.5720096	-73.5339574	2315
45.5716574	-73.5313467	2320
45.5730292	-73.5332610	2320
45.5707215	-73.5341659	2320
45.5707591	-73.5342802	2322
45.5799421	-73.5284611	2325
45.5709488	-73.5342622	2325
45.5709003	-73.5347128	2346
45.5704393	-73.5350237	2347
45.5710604	-73.5346042	2347
45.5702790	-73.5351317	2348
45.5681310	-73.5344235	2350
45.5703935	-73.5354736	2350
45.5710136	-73.5350555	2350
45.5693792	-73.5361593	2351
45.5711737	-73.5349469	2351
45.5705538	-73.5353655	2353
45.5727083	-73.5339042	2365
45.5694702	-73.5364669	2369
45.5695090	-73.5365804	2375
45.5725484	-73.5340134	2376
45.5815948	-73.5282448	2380
45.5731423	-73.5336038	2380
45.5713690	-73.5355296	2383
45.5721231	-73.5342999	2385
45.5696380	-73.5380025	2388
45.5817554	-73.5281378	2389
45.5812550	-73.5289214	2393
45.5712475	-73.5357533	2402
45.5712857	-73.5358672	2404
45.5927767	-73.5232258	2410
45.5714837	-73.5358713	2419
45.5723526	-73.5349890	2427
45.5723908	-73.5351029	2429
45.5931104	-73.5243130	2440
45.5808494	-73.5312375	2455
45.5629266	-73.5414016	2455
45.5737005	-73.5352918	2456
45.5811332	-73.5291440	2460
45.5816614	-73.5307508	2470
45.5715821	-73.5367486	2470
45.5711297	-73.5370523	2471
45.5717419	-73.5366392	2473
45.5709694	-73.5371606	2474
45.5699350	-73.5378328	2475
45.5731123	-73.5356885	2476
45.5822837	-73.5303416	2480
45.5818227	-73.5306457	2481
45.5824448	-73.5302361	2483
45.5726870	-73.5359807	2485
45.5722695	-73.5353264	2490
45.5725275	-73.5360912	2492
45.5732724	-73.5355797	2495
45.5830265	-73.5302742	2500
45.5712443	-73.5373941	2501
45.5718568	-73.5369809	2501
45.5726422	-73.5364329	2502
45.5733866	-73.5359218	2509
45.5823966	-73.5306847	2510
45.5710841	-73.5375023	2510
45.5925350	-73.5250041	2510
45.5732265	-73.5360306	2514
45.5738149	-73.5356337	2514
45.5825577	-73.5305791	2515
45.5728017	-73.5363224	2515
45.5831852	-73.5301614	2515
45.5927028	-73.5249200	2515
45.5739771	-73.5355311	2517
45.5716970	-73.5370902	2518
45.5700129	-73.5381973	2519
45.5801109	-73.5319778	2524
45.5802823	-73.5319028	2525
45.5819178	-73.5309997	2525
45.5844049	-73.5292418	2525
45.5842806	-73.5294648	2526
45.5836294	-73.5298655	2530
45.5807940	-73.5316655	2530
45.5789449	-73.5325642	2535
45.5838127	-73.5298131	2535
45.5909849	-73.5257565	2535
45.5698491	-73.5382944	2536
45.5793944	-73.5322938	2540
45.5915081	-73.5255142	2540
45.5919290	-73.5261084	2541
45.5796617	-73.5321586	2545
45.5627597	-73.5414887	2548
45.5790543	-73.5336480	2550
45.5932172	-73.5246608	2550
45.5791292	-73.5338769	2551
45.5792744	-73.5335732	2555
45.5669340	-73.5398120	2555
45.5679260	-73.5427757	2557
45.5917403	-73.5262823	2560
45.5793118	-73.5336877	2571
45.5933969	-73.5246152	2575
45.5936279	-73.5253666	2577
45.5917757	-73.5263981	2580
45.5934985	-73.5255754	2590
45.5935340	-73.5256912	2592
45.5722404	-73.5387054	2608
45.5854505	-73.5302571	2610
45.5731880	-73.5380650	2610
45.5716207	-73.5391290	2614
45.5705654	-73.5398445	2615
45.5723987	-73.5385916	2615
45.5933052	-73.5268515	2615
45.5856508	-73.5302659	2619
45.5733866	-73.5380714	2619
45.5704422	-73.5400653	2620
45.5734245	-73.5381855	2621
45.5704794	-73.5401800	2622
45.5937344	-73.5257145	2625
45.5717823	-73.5390250	2625
45.5626285	-73.5456150	2625
45.5723554	-73.5390473	2630
45.5725136	-73.5389332	2631
45.5706772	-73.5401882	2633
45.5717369	-73.5394698	2636
45.5919297	-73.5268956	2640
45.5931416	-73.5269492	2640
45.5919653	-73.5270113	2642
45.5718986	-73.5393658	2645
45.5859268	-73.5310740	2647
45.5803025	-73.5350229	2650
45.5864762	-73.5297104	2650
45.5866281	-73.5302575	2650
45.5811338	-73.5344778	2655
45.5805511	-73.5348594	2665
45.5844632	-73.5323358	2666
45.5728304	-73.5398750	2667
45.5850925	-73.5319293	2670
45.5816123	-73.5341624	2670
45.5809727	-73.5345836	2672
45.5747898	-73.5385698	2672
45.5846247	-73.5322314	2675
45.5749512	-73.5384651	2675
45.5726707	-73.5399849	2678
45.5737757	-73.5392494	2679
45.5791321	-73.5350359	2680
45.5857898	-73.5312501	2680
45.5720647	-73.5404146	2680
45.5921862	-73.5269428	2681
45.5709848	-73.5411370	2681
45.5838406	-73.5327371	2682
45.5722245	-73.5403050	2683
45.5916617	-73.5277988	2685
45.5840026	-73.5326340	2685
45.5743568	-73.5388534	2687
45.5921262	-73.5275370	2690
45.5793744	-73.5348795	2691
45.5791391	-73.5347570	2691
45.5708213	-73.5412351	2694
45.5833702	-73.5330321	2695
45.5827269	-73.5334513	2695
45.5852549	-73.5318272	2695
45.5832084	-73.5331358	2696
45.5741963	-73.5389610	2698
45.5860315	-73.5319245	2700
45.5709359	-73.5415780	2700
45.5721771	-73.5407579	2700
45.5922325	-73.5278845	2700
45.5932483	-73.5272964	2700
45.5738889	-73.5395922	2701
45.5743097	-73.5393036	2702
45.5722944	-73.5411248	2702
45.5762885	-73.5380204	2705
45.5680396	-73.5431191	2705
45.5682842	-73.5438670	2705
45.5828398	-73.5337944	2705
45.5764806	-73.5386012	2707
45.5833182	-73.5334809	2710
45.5810865	-73.5349260	2710
45.5841152	-73.5329772	2711
45.5806668	-73.5352006	2715
45.5853707	-73.5321686	2715
45.5917681	-73.5281462	2715
45.5744702	-73.5391960	2715
45.5783542	-73.5366873	2720
45.5845749	-73.5326796	2720
45.5804167	-73.5353651	2720
45.5737286	-73.5397000	2720
45.5749031	-73.5389125	2720
45.5847364	-73.5325752	2723
45.5934118	-73.5271987	2725
45.5852083	-73.5322704	2740
45.5839533	-73.5330804	2740
45.5625098	-73.5462174	2740
45.5834799	-73.5333773	2741
45.5862142	-73.5318811	2741
45.5796484	-73.5358573	2745
45.5680675	-73.5441404	2750
45.5685421	-73.5455736	2750
45.5870945	-73.5316607	2750
45.5872723	-73.5321751	2750
45.5785159	-73.5365833	2755
45.5778980	-73.5369820	2755
45.5627405	-73.5459585	2755
45.5637513	-73.5490273	2755
45.5926080	-73.5283225	2757
45.5780299	-73.5379985	2760
45.5924225	-73.5285066	2760
45.5924579	-73.5286224	2762
45.5775871	-73.5382947	2765
45.5711049	-73.5420721	2768
45.5711437	-73.5421856	2770
45.5781163	-73.5376628	2775
45.5798348	-73.5364410	2775
45.5781534	-73.5377775	2777
45.5799017	-73.5364236	2785
45.5730234	-73.5410456	2800
45.5801867	-73.5363515	2801
45.5731835	-73.5409369	2801
45.5798069	-73.5368075	2803
45.5725686	-73.5413572	2805
45.5796526	-73.5366330	2820
45.5936966	-73.5287797	2820
45.5931426	-73.5291183	2821
45.5724088	-73.5414668	2824
45.5920792	-73.5291983	2825
45.5713424	-73.5421900	2825
45.5778006	-73.5389539	2827
45.5778380	-73.5390683	2829
45.5864973	-73.5326963	2829
45.5866139	-73.5330369	2835
45.5926970	-73.5294063	2842
45.5863767	-73.5329189	2844
45.5746751	-73.5419750	2847
45.5928042	-73.5297531	2850
45.5873970	-73.5325099	2850
45.5875936	-73.5329991	2850
45.5867013	-73.5338784	2852
45.5923532	-73.5300276	2855
45.5750956	-73.5416780	2860
45.5752557	-73.5415691	2861
45.5785021	-73.5394480	2862
45.5780595	-73.5397392	2871
45.5796246	-73.5376495	2885
45.5717343	-73.5439650	2890
45.5929710	-73.5302866	2890
45.5930070	-73.5304020	2892
45.5787001	-73.5394556	2897
45.5795009	-73.5378718	2898
45.5787375	-73.5395700	2899
45.5867845	-73.5335421	2899
45.5795386	-73.5379861	2900
45.5877038	-73.5333440	2900
45.5878578	-73.5338755	2900
45.5869000	-73.5338834	2905
45.5729705	-73.5431378	2914
45.5797378	-73.5379923	2915
45.5718960	-73.5438610	2917
45.5731298	-73.5430269	2917
45.5737390	-73.5426123	2921
45.5735787	-73.5427202	2922
45.5786478	-73.5402192	2929
45.5786267	-73.5403033	2931
45.5932090	-73.5310475	2936
45.5932447	-73.5311631	2938
45.5745156	-73.5420854	2946
45.5756886	-73.5412855	2950
45.5818530	-73.5387741	2955
45.5795505	-73.5403191	2960
45.5797111	-73.5402119	2965
45.5870730	-73.5343935	2969
45.5822732	-73.5384934	2970
45.5879725	-73.5342170	2970
45.5881415	-73.5346365	2970
45.5812476	-73.5348202	2973
45.5824387	-73.5383999	2975
45.5871897	-73.5347340	2975
45.5788008	-73.5408268	2977
45.5840530	-73.5374991	2979
45.5845401	-73.5371729	2980
45.5851675	-73.5367679	2980
45.5803648	-73.5397751	2985
45.5802048	-73.5398842	2990
45.5857828	-73.5363526	2990
45.5869514	-73.5346157	2990
45.5864082	-73.5359299	2990
45.5853285	-73.5366616	2991
45.5816033	-73.5389421	2994
45.5934027	-73.5316797	2994
45.5859429	-73.5362441	2995
45.5865684	-73.5358216	2995
45.5929514	-73.5319512	2995
45.5847012	-73.5370672	2997
45.5873771	-73.5352753	2999
45.5838836	-73.5065242	300
45.5642674	-73.5222064	300
45.5861493	-73.5082315	300
45.5823900	-73.5388338	3000
45.5686557	-73.5459163	3000
45.5730842	-73.5434803	3000
45.5736915	-73.5430632	3000
45.5819675	-73.5391160	3001
45.5738518	-73.5429553	3001
45.5910903	-73.5335669	3001
45.5732435	-73.5433694	3003
45.5778471	-73.5403027	3005
45.5874905	-73.5356180	3005
45.5873302	-73.5357262	3008
45.5858987	-73.5366936	3010
45.5865209	-73.5362731	3010
45.5830556	-73.5385189	3010
45.5718475	-73.5443078	3010
45.5758031	-73.5416274	3010
45.5935108	-73.5320260	3010
45.5852806	-73.5371108	3010
45.5848140	-73.5374103	3011
45.5832235	-73.5384336	3011
45.5825560	-73.5387430	3015
45.5689165	-73.5457666	3015
45.5930562	-73.5322995	3015
45.5936748	-73.5319294	3015
45.5817174	-73.5392843	3016
45.5843689	-73.5081486	302
45.5784287	-73.5402977	3020
45.5883584	-73.5351818	3020
45.5753692	-73.5419117	3021
45.5885173	-73.5350681	3021
45.5890102	-73.5360472	3021
45.5720091	-73.5442038	3023
45.5752092	-73.5420206	3024
45.5860589	-73.5365851	3025
45.5689961	-73.5469404	3026
45.5776863	-73.5404094	3030
45.5799691	-73.5404641	3030
45.5748551	-73.5431994	3030
45.5635240	-73.5493178	3030
45.5854415	-73.5370046	3031
45.5748199	-73.5432258	3032
45.5771875	-73.5407289	3035
45.5866811	-73.5361648	3035
45.5747867	-73.5423189	3035
45.5759644	-73.5415222	3035
45.5793610	-73.5408730	3040
45.5846529	-73.5375160	3040
45.5747618	-73.5432135	3040
45.5795208	-73.5407634	3045
45.5789141	-73.5411695	3045
45.5859504	-73.5064885	305
45.5859511	-73.5077783	305
45.5903190	-73.5342251	3050
45.5801299	-73.5403578	3055
45.5692480	-73.5467672	3055
45.5638644	-73.5493701	3055
45.5643338	-73.5507910	3055
45.5786781	-73.5410480	3058
45.5787159	-73.5411623	3060
45.5841662	-73.5378420	3063
45.5750500	-73.5431310	3065
45.5750878	-73.5432451	3069
45.5936988	-73.5326158	3070
45.5937347	-73.5327313	3072
45.5692858	-73.5468813	3075
45.5887955	-73.5360729	3080
45.5745682	-73.5433452	3082
45.5905984	-73.5350934	3084
45.5770259	-73.5408331	3090
45.5745655	-73.5435160	3090
45.5645526	-73.5225866	310
45.5694760	-73.5483846	3100
45.5840054	-73.5379486	3100
45.5914091	-73.5345642	3101
45.5845116	-73.5394708	3102
45.5723982	-73.5459723	3112
45.5757645	-73.5436936	3114
45.5696068	-73.5478505	3115
45.5753384	-73.5439824	3115
45.5759247	-73.5435852	3119
45.5725585	-73.5458643	3119
45.5748619	-73.5435267	3122
45.5742365	-73.5447273	3122
45.5743977	-73.5446220	3125
45.5737912	-73.5450283	3135
45.5760382	-73.5439278	3141
45.5824752	-73.5404978	3144
45.5736316	-73.5451383	3144
45.5763664	-73.5432871	3146
45.5824169	-73.5404697	3149
45.5764807	-73.5436291	3150
45.5743495	-73.5450702	3150
45.5739050	-73.5453707	3151
45.5836050	-73.5402004	3152
45.5726722	-73.5462068	3153
45.5822099	-73.5407521	3154
45.5836425	-73.5403148	3154
45.5725119	-73.5463148	3154
45.5697205	-73.5481929	3155
45.5837286	-73.5399799	3155
45.5745107	-73.5449649	3155
45.5822456	-73.5408676	3158
45.5758780	-73.5440361	3160
45.5737454	-73.5454807	3160
45.5754535	-73.5443239	3171
45.5887839	-73.5361495	3177
45.5935747	-73.5339871	3177
45.5847104	-73.5394784	3183
45.5765652	-73.5432924	3183
45.5847483	-73.5395926	3185
45.5766033	-73.5434064	3185
45.5846253	-73.5398133	3190
45.5756741	-73.5449774	3193
45.5757121	-73.5450915	3195
45.5754531	-73.5450515	3200
45.5732295	-73.5484725	3200
45.5635614	-73.5494323	3200
45.5640625	-73.5509661	3200
45.5888813	-73.5363628	3208
45.5825482	-73.5407284	3215
45.5936806	-73.5343348	3215
45.5825259	-73.5408156	3225
45.5794949	-73.5435493	3234
45.5807136	-73.5427363	3240
45.5801050	-73.5431359	3242
45.5839194	-73.5411548	3242
45.5839565	-73.5412694	3244
45.5802656	-73.5430286	3247
45.5796558	-73.5434430	3247
45.5759337	-73.5457722	3249
